GuideUID	TargetGene	Cell	Type	log2FC.D7	log2FC.D14
UID_040630	DBR1	HAP1	SM	0.321167370961791	0.350178560685323
UID_040631	DBR1	HAP1	SM	-0.0137388372859997	-0.0888980700430502
UID_040632	DBR1	HAP1	SM	0.147576314489086	0.111136161674486
UID_040634	DBR1	HAP1	SM	-0.0183037377567402	0.00469439397789396
UID_040635	DBR1	HAP1	SM	-0.132844934846152	-0.0409192374101759
UID_040636	DBR1	HAP1	SM	-0.0629188645122705	-0.121304551727582
UID_040641	TOPBP1	HAP1	PM	-0.718151553066149	-1.34514870058412
UID_040642	TOPBP1	HAP1	SM	-0.105982656171824	-0.0379042784037265
UID_040643	TOPBP1	HAP1	SM	0.0366146036373074	-0.046493981590059
UID_040644	TOPBP1	HAP1	SM	0.00039206936468182	-0.12111847427366
UID_040645	TOPBP1	HAP1	SM	0.0660107150505038	0.012668303936417
UID_040646	TOPBP1	HAP1	SM	-0.260138012194298	-0.534733153201381
UID_040647	TOPBP1	HAP1	SM	-0.0121163458968862	-0.0249277713208742
UID_040648	TOPBP1	HAP1	SM	0.116766330232856	0.151926365403926
UID_040649	TOPBP1	HAP1	SM	-0.0943600370153224	-0.242817842791379
UID_040650	TOPBP1	HAP1	SM	-0.036719838853802	-0.28629058165898
UID_040651	TOPBP1	HAP1	SM	-0.144236999375446	-0.427158542468384
UID_040652	TOPBP1	HAP1	PM	-2.09368599855684	-3.64584624791013
UID_040653	TOPBP1	HAP1	SM	0.113388291342725	-0.067887060267863
UID_040654	TOPBP1	HAP1	SM	-0.0951237137069595	-0.140373678113078
UID_040655	TOPBP1	HAP1	SM	-0.255997730083086	-0.524289785382327
UID_040656	TOPBP1	HAP1	SM	-0.561019292326144	-2.01945929620782
UID_040657	TOPBP1	HAP1	SM	-1.98242843710273	-3.9667380500495
UID_040658	TOPBP1	HAP1	SM	0.0351286432467024	-0.0638781550971066
UID_040659	TOPBP1	HAP1	SM	0.0664736670633777	0.0453286460537736
UID_040660	TOPBP1	HAP1	SM	-0.201278857301962	-0.437614454318806
UID_040661	TOPBP1	HAP1	SM	-0.336925792821266	-0.781038082281398
UID_040662	TOPBP1	HAP1	SM	-1.83374693481685	-3.36975846256988
UID_040663	TOPBP1	HAP1	PM	-0.0884979936314491	-0.438524499951563
UID_040664	TOPBP1	HAP1	SM	-0.1242815704447	-0.138600919025555
UID_040665	TOPBP1	HAP1	SM	-0.173757414273022	-0.127735811377997
UID_040666	TOPBP1	HAP1	SM	0.129186755752021	-0.0275501134101671
UID_040667	TOPBP1	HAP1	SM	0.0695477443190065	0.0130437276477361
UID_040668	TOPBP1	HAP1	SM	0.148861618378312	-0.142121620274021
UID_040669	TOPBP1	HAP1	SM	-0.0100481278475904	0.0780997868856243
UID_040670	TOPBP1	HAP1	SM	0.196856728948295	0.0913998543793204
UID_040671	TOPBP1	HAP1	SM	0.0206702494672856	0.0477052432011139
UID_040672	TOPBP1	HAP1	SM	0.209918055271014	-0.0781446757343306
UID_040673	TOPBP1	HAP1	SM	0.0824782501745828	0.08823526567959
UID_040674	TOPBP1	HAP1	PM	-0.946744771144352	-2.09854681974012
UID_040675	TOPBP1	HAP1	SM	0.10694671765814	-0.032424962557433
UID_040676	TOPBP1	HAP1	SM	-0.0779767750962403	-0.607558409735372
UID_040677	TOPBP1	HAP1	SM	-0.654066138141182	-1.15812017547761
UID_040678	TOPBP1	HAP1	SM	-0.686544480460859	-1.56219341512538
UID_040679	TOPBP1	HAP1	SM	-0.612410824349113	-1.39321179741357
UID_040680	TOPBP1	HAP1	SM	0.011363584946526	0.0226998840692876
UID_040681	TOPBP1	HAP1	SM	-0.13469247634381	-0.447000729774616
UID_040682	TOPBP1	HAP1	SM	-0.120039750206608	-0.433565263740301
UID_040683	TOPBP1	HAP1	SM	-0.178779617387494	-0.542464165861844
UID_040684	TOPBP1	HAP1	SM	-0.809659611131638	-1.88440992155417
UID_040689	WDR12	HAP1	PM	-2.19678272946212	-2.90804511975926
UID_040690	WDR12	HAP1	SM	-0.166870032558218	-0.0985459879941141
UID_040691	WDR12	HAP1	SM	-1.23317172163206	-1.90923481025679
UID_040692	WDR12	HAP1	SM	-0.282137128951256	-0.90693476544179
UID_040693	WDR12	HAP1	SM	-1.5038632852614	-2.59258465305735
UID_040694	WDR12	HAP1	SM	-1.95023162056417	-2.62676797949923
UID_040695	WDR12	HAP1	SM	0.00255037664091187	-0.0273820501212102
UID_040696	WDR12	HAP1	SM	0.0672291053005599	-0.0625490458794326
UID_040697	WDR12	HAP1	SM	-2.14550906688225	-2.95055727132137
UID_040698	WDR12	HAP1	SM	-1.39205482160534	-1.81567020012335
UID_040699	WDR12	HAP1	SM	-1.86896165824766	-2.90430264302087
UID_040700	WDR12	HAP1	PM	-2.49464080510747	-2.92139327315939
UID_040701	WDR12	HAP1	SM	0.0721827689316363	0.0462121887715261
UID_040702	WDR12	HAP1	SM	-1.13061675810128	-2.11150456138635
UID_040703	WDR12	HAP1	SM	-1.0361966930023	-1.75231656860048
UID_040704	WDR12	HAP1	SM	-2.88532280154983	-3.74777450970386
UID_040705	WDR12	HAP1	SM	-2.01959126113603	-3.47978291844601
UID_040706	WDR12	HAP1	SM	-0.100013123418949	-0.198199199801641
UID_040707	WDR12	HAP1	SM	0.145766335985358	0.0622438473112871
UID_040708	WDR12	HAP1	SM	-1.62763874841172	-2.82508971830353
UID_040709	WDR12	HAP1	SM	-1.1285336960671	-1.84569651583117
UID_040710	WDR12	HAP1	SM	-2.79917747631024	-3.33920749457082
UID_040711	WDR12	HAP1	PM	-1.64044585765087	-2.76383055087476
UID_040712	WDR12	HAP1	SM	0.222230604034806	-0.0349081511119986
UID_040713	WDR12	HAP1	SM	-0.930488913538203	-1.96849228125916
UID_040714	WDR12	HAP1	SM	-1.07623522095505	-2.19312567964934
UID_040715	WDR12	HAP1	SM	-0.601140367465689	-1.18076976161092
UID_040716	WDR12	HAP1	SM	-1.3424762725836	-2.45371713517951
UID_040717	WDR12	HAP1	SM	-0.185614424434881	-0.268897159772879
UID_040718	WDR12	HAP1	SM	0.0929848164861067	0.179569145896941
UID_040719	WDR12	HAP1	SM	-0.583304583618192	-1.23653654242505
UID_040720	WDR12	HAP1	SM	-0.890801708796262	-1.70777320249789
UID_040721	WDR12	HAP1	SM	-1.6073364834244	-3.00492542166311
UID_040722	WDR12	HAP1	PM	-2.04366528060341	-2.89063515043281
UID_040723	WDR12	HAP1	SM	0.110500237377214	0.0778223365688214
UID_040724	WDR12	HAP1	SM	-0.674606360326477	-1.5504855844398
UID_040725	WDR12	HAP1	SM	-1.50449349958378	-2.59712264241883
UID_040726	WDR12	HAP1	SM	-0.985716697959279	-1.68086448849449
UID_040727	WDR12	HAP1	SM	-1.4715013983812	-2.37809792962347
UID_040728	WDR12	HAP1	SM	0.235790414663218	-0.00581459433624133
UID_040729	WDR12	HAP1	SM	-0.626981567641202	-1.21323394888613
UID_040730	WDR12	HAP1	SM	-1.46534951501423	-2.38661217565131
UID_040731	WDR12	HAP1	SM	-1.24290182131578	-2.19206964744419
UID_040732	WDR12	HAP1	SM	-1.23176490277559	-2.2048990471039
UID_040737	WBP11	HAP1	PM	-4.66677428841364	-4.47622759404718
UID_040738	WBP11	HAP1	SM	0.0919137542593267	0.254297706314755
UID_040739	WBP11	HAP1	SM	-0.1128286596269	-0.151288190645872
UID_040740	WBP11	HAP1	SM	-0.30996824661647	-0.582876403231605
UID_040741	WBP11	HAP1	SM	-4.38407438053697	-4.91365072177374
UID_040742	WBP11	HAP1	SM	-3.41020609218777	-3.82159239744409
UID_040743	WBP11	HAP1	SM	-0.110973622637318	-0.328771881492369
UID_040744	WBP11	HAP1	SM	0.0137492989378998	-0.23204914867887
UID_040745	WBP11	HAP1	SM	-1.53102982156053	-1.89777580390377
UID_040746	WBP11	HAP1	SM	-3.59297574845688	-3.57726425421712
UID_040747	WBP11	HAP1	SM	-4.00381949801936	-4.46220247364553
UID_040748	WBP11	HAP1	PM	-2.47140551773786	-3.10158782075404
UID_040749	WBP11	HAP1	SM	-0.0643769058910639	-0.0424717490720712
UID_040750	WBP11	HAP1	SM	-0.615384806303071	-1.07601244375574
UID_040751	WBP11	HAP1	SM	-1.08057426286791	-1.5662085571617
UID_040752	WBP11	HAP1	SM	-0.873322889786344	-1.36520116909811
UID_040753	WBP11	HAP1	SM	-1.65035806022088	-1.97286211864577
UID_040754	WBP11	HAP1	SM	-0.0482277257403194	0.0633883633431933
UID_040755	WBP11	HAP1	SM	-1.35621039795826	-1.79697152111139
UID_040756	WBP11	HAP1	SM	-0.339408579548851	-0.866428034462498
UID_040757	WBP11	HAP1	SM	-1.83576103732114	-2.42697802191424
UID_040758	WBP11	HAP1	SM	-1.59411683540945	-2.38446327642478
UID_040759	WBP11	HAP1	PM	-4.36717617399857	-3.46044775233992
UID_040760	WBP11	HAP1	SM	-0.0339135886039949	-0.00313486659322666
UID_040761	WBP11	HAP1	SM	-1.89397712867724	-2.32046688836041
UID_040762	WBP11	HAP1	SM	-2.74608410089764	-3.38884765524089
UID_040763	WBP11	HAP1	SM	-3.86965222668787	-4.61481750958658
UID_040764	WBP11	HAP1	SM	-3.01822389464099	-4.01056305070405
UID_040765	WBP11	HAP1	SM	0.254084317858161	0.1362616826301
UID_040766	WBP11	HAP1	SM	-2.66320533883089	-3.09227672105498
UID_040767	WBP11	HAP1	SM	-3.77501725907524	-4.00843577712936
UID_040768	WBP11	HAP1	SM	-3.43792689838595	-4.35963792452095
UID_040769	WBP11	HAP1	SM	-3.78616523075576	-4.11015667628763
UID_040770	WBP11	HAP1	PM	-4.3431454687413	-4.26890017391855
UID_040771	WBP11	HAP1	SM	-0.0863103876043057	0.227359550300077
UID_040772	WBP11	HAP1	SM	-1.65648904853979	-1.88377867071714
UID_040773	WBP11	HAP1	SM	-1.31351972514429	-1.64687620585086
UID_040774	WBP11	HAP1	SM	-3.49095468668756	-3.9288355761442
UID_040775	WBP11	HAP1	SM	-4.32352901955166	-4.77201669591127
UID_040776	WBP11	HAP1	SM	-0.0325577642498326	-0.0222848840750652
UID_040777	WBP11	HAP1	SM	-0.0326913541608595	-0.0660990158787239
UID_040778	WBP11	HAP1	SM	-2.71888134035433	-3.22538972723986
UID_040779	WBP11	HAP1	SM	-3.17156545357331	-3.35535516934258
UID_040780	WBP11	HAP1	SM	-3.87028298884652	-3.81953737445791
UID_040785	PSMC1	HAP1	PM	-3.34988787753155	-3.57134651182332
UID_040786	PSMC1	HAP1	SM	0.0868610882797035	0.140636134489881
UID_040787	PSMC1	HAP1	SM	-0.00894490015481919	-0.0508873501894937
UID_040788	PSMC1	HAP1	SM	-0.291335821396759	-0.692592808056028
UID_040789	PSMC1	HAP1	SM	-1.96739139079599	-2.61530988193245
UID_040790	PSMC1	HAP1	SM	-3.60279422675741	-3.74140077362046
UID_040791	PSMC1	HAP1	SM	-0.0902081645869409	-0.109103294306655
UID_040792	PSMC1	HAP1	SM	0.140059920836739	-0.0985435121414211
UID_040793	PSMC1	HAP1	SM	0.0547424382850466	0.0117924222184195
UID_040794	PSMC1	HAP1	SM	-2.67217113330265	-3.22243262334935
UID_040795	PSMC1	HAP1	SM	-2.54918393632564	-3.1914096875282
UID_040796	PSMC1	HAP1	PM	-4.01831485477679	-3.6137565769008
UID_040797	PSMC1	HAP1	SM	-0.144308440015563	-0.0588349381239024
UID_040798	PSMC1	HAP1	SM	-1.94756738442183	-2.65010741044709
UID_040799	PSMC1	HAP1	SM	-2.95766694744422	-3.50527185057294
UID_040800	PSMC1	HAP1	SM	-3.86366219502644	-3.83092798521464
UID_040801	PSMC1	HAP1	SM	-3.94638476574807	-4.41101167181782
UID_040802	PSMC1	HAP1	SM	-0.0222893481318877	0.0321944883066388
UID_040803	PSMC1	HAP1	SM	-2.84488378889107	-2.9775159622595
UID_040804	PSMC1	HAP1	SM	-3.15618597173627	-3.41131633386562
UID_040805	PSMC1	HAP1	SM	-3.38878621224567	-3.12311455456135
UID_040806	PSMC1	HAP1	SM	-3.64024565865892	-4.09762139579447
UID_040807	PSMC1	HAP1	PM	-2.04641786513367	-2.4132111719134
UID_040808	PSMC1	HAP1	SM	-0.00443082824654509	0.0545723519454471
UID_040809	PSMC1	HAP1	SM	-0.30125116247041	-0.734962931284811
UID_040810	PSMC1	HAP1	SM	-0.43626466529706	-0.805954963017472
UID_040811	PSMC1	HAP1	SM	-0.260575332152271	-0.421586719682448
UID_040812	PSMC1	HAP1	SM	-1.21451065782546	-1.66874675950928
UID_040813	PSMC1	HAP1	SM	0.14499739757983	0.0297397267381471
UID_040814	PSMC1	HAP1	SM	-0.131653079038659	-0.323099868695777
UID_040815	PSMC1	HAP1	SM	-0.330487976146823	-0.421658153363859
UID_040816	PSMC1	HAP1	SM	-0.212355811592426	-0.63172816172729
UID_040817	PSMC1	HAP1	SM	-2.50898270471389	-3.06879289716183
UID_040818	PSMC1	HAP1	PM	-2.85639400824474	-2.72814631494536
UID_040819	PSMC1	HAP1	SM	-0.252231012267626	-0.527911221739348
UID_040820	PSMC1	HAP1	SM	-1.04847091097001	-1.67996360156702
UID_040821	PSMC1	HAP1	SM	-2.89947256502688	-2.92868582722584
UID_040822	PSMC1	HAP1	SM	-1.61183386682675	-2.08221815768886
UID_040823	PSMC1	HAP1	SM	-2.52512066134181	-2.98362211058154
UID_040824	PSMC1	HAP1	SM	-0.65273355831246	-0.927589171136791
UID_040825	PSMC1	HAP1	SM	-2.17782703625901	-2.80623964658827
UID_040826	PSMC1	HAP1	SM	-2.20272083190108	-2.55302324583542
UID_040827	PSMC1	HAP1	SM	-2.85102918074032	-3.82210240592913
UID_040828	PSMC1	HAP1	SM	-2.21000318637133	-2.82527875836851
UID_040833	PPWD1	HAP1	PM	-2.56521642718361	-2.81353150188197
UID_040834	PPWD1	HAP1	SM	-0.187896511274618	-0.1405264267903
UID_040835	PPWD1	HAP1	SM	0.058635024277016	-0.011333185136094
UID_040836	PPWD1	HAP1	SM	-0.179562882915931	-0.141537216357467
UID_040837	PPWD1	HAP1	SM	0.231290233732518	0.332506099146293
UID_040838	PPWD1	HAP1	SM	-2.33698630358212	-2.77877237236687
UID_040839	PPWD1	HAP1	SM	-0.032392671406867	-0.1056477312701
UID_040840	PPWD1	HAP1	SM	0.0728071014097083	0.0661800832122573
UID_040841	PPWD1	HAP1	SM	0.13399662927451	0.0365570177241765
UID_040842	PPWD1	HAP1	SM	0.0813322621438817	0.0655925607381917
UID_040843	PPWD1	HAP1	SM	-1.11439868465813	-1.6947616620859
UID_040844	PPWD1	HAP1	PM	-2.66942651511578	-2.38154862711723
UID_040845	PPWD1	HAP1	SM	-0.147660693233428	-0.250306478690904
UID_040846	PPWD1	HAP1	SM	0.0177360338568565	0.191936083819066
UID_040847	PPWD1	HAP1	SM	-1.07812885663012	-1.2672672007152
UID_040848	PPWD1	HAP1	SM	-2.65303681434836	-3.10474715589987
UID_040849	PPWD1	HAP1	SM	-2.36942537676161	-2.97485148359948
UID_040850	PPWD1	HAP1	SM	-0.13129236974624	-0.0418348216194458
UID_040851	PPWD1	HAP1	SM	-0.0420806978627842	-0.262497260608302
UID_040852	PPWD1	HAP1	SM	-0.199050202478322	-0.427401749203217
UID_040853	PPWD1	HAP1	SM	-1.94286158648875	-2.27324202782613
UID_040854	PPWD1	HAP1	SM	-2.61623303079144	-2.83603340939322
UID_040855	PPWD1	HAP1	PM	-2.78707727386164	-2.54220243969277
UID_040856	PPWD1	HAP1	SM	-0.0242670828480678	0.0184434229761204
UID_040857	PPWD1	HAP1	SM	0.213188911466474	0.267620049299427
UID_040858	PPWD1	HAP1	SM	-1.19281673928741	-1.68695113994603
UID_040859	PPWD1	HAP1	SM	-2.53629993855748	-2.90121317161687
UID_040860	PPWD1	HAP1	SM	-3.14810904444738	-4.16916305345566
UID_040861	PPWD1	HAP1	SM	0.0181426128607263	0.00388009458030881
UID_040862	PPWD1	HAP1	SM	-1.03645037255141	-1.31042207906377
UID_040863	PPWD1	HAP1	SM	-1.05798316825942	-1.44275178567819
UID_040864	PPWD1	HAP1	SM	-1.69426277778917	-2.10286801664675
UID_040865	PPWD1	HAP1	SM	-2.67028780074088	-2.21201551775988
UID_040866	PPWD1	HAP1	PM	-0.373432783501771	-0.795639664444403
UID_040867	PPWD1	HAP1	SM	0.0674049636091812	-0.0144456929158887
UID_040868	PPWD1	HAP1	SM	-0.0173616129542077	-0.197913700265685
UID_040869	PPWD1	HAP1	SM	-0.191618637271018	-0.177277717200082
UID_040870	PPWD1	HAP1	SM	-0.309723106777152	-0.505878758975968
UID_040871	PPWD1	HAP1	SM	-0.285381339631968	-0.573228819284657
UID_040872	PPWD1	HAP1	SM	0.116652168144983	-0.0571152223775164
UID_040873	PPWD1	HAP1	SM	-0.0436773740951236	-0.20632859444306
UID_040874	PPWD1	HAP1	SM	-0.00548104749950882	-0.0216963524527129
UID_040875	PPWD1	HAP1	SM	-0.092403868376932	-0.107345008208151
UID_040876	PPWD1	HAP1	SM	-1.31737615587071	-2.00274792758558
UID_040881	NUP133	HAP1	PM	-2.99966681141838	-2.73147114347683
UID_040882	NUP133	HAP1	SM	0.0520220788825454	0.000823319229522844
UID_040883	NUP133	HAP1	SM	-0.381134339573174	-0.487654898768887
UID_040884	NUP133	HAP1	SM	-1.71072700941122	-2.61822497860551
UID_040885	NUP133	HAP1	SM	-2.27938377405102	-2.90490077153501
UID_040886	NUP133	HAP1	SM	-2.61162673336234	-3.06456292479866
UID_040887	NUP133	HAP1	SM	0.128129634606516	0.128912121629426
UID_040888	NUP133	HAP1	SM	-1.08178094560556	-1.67007733096427
UID_040890	NUP133	HAP1	SM	-1.45439518458942	-2.07742372247062
UID_040891	NUP133	HAP1	SM	-3.01040518435011	-3.0473135697956
UID_040892	NUP133	HAP1	PM	-3.59678571931911	-3.178810625032
UID_040893	NUP133	HAP1	SM	-0.00750202820646329	0.0770475348309871
UID_040894	NUP133	HAP1	SM	-0.996001582110572	-1.53086440004067
UID_040895	NUP133	HAP1	SM	-1.3624684587506	-2.36497177104082
UID_040896	NUP133	HAP1	SM	-2.07247714971058	-2.94873404561186
UID_040897	NUP133	HAP1	SM	-2.9619392484945	-3.25711552684693
UID_040898	NUP133	HAP1	SM	0.0858513581292626	0.13398775984113
UID_040899	NUP133	HAP1	SM	-0.535722485494436	-0.71693513914514
UID_040900	NUP133	HAP1	SM	-2.50358952031113	-2.81677389768269
UID_040901	NUP133	HAP1	SM	-2.04622306753896	-2.77867445877094
UID_040902	NUP133	HAP1	SM	-2.85831107669904	-3.41478472587482
UID_040903	NUP133	HAP1	PM	-2.60229020823514	-2.28729782514117
UID_040904	NUP133	HAP1	SM	0.103939635620389	0.0258977418322062
UID_040905	NUP133	HAP1	SM	0.0560355586863885	0.24152071126475
UID_040906	NUP133	HAP1	SM	-0.381096983864598	-0.457149282885493
UID_040907	NUP133	HAP1	SM	-1.15244949867614	-1.60636528852924
UID_040908	NUP133	HAP1	SM	-2.11186030709042	-3.0268001344446
UID_040909	NUP133	HAP1	SM	0.105807922760761	0.138665313599617
UID_040910	NUP133	HAP1	SM	-0.230498444103528	-0.226596849377993
UID_040911	NUP133	HAP1	SM	-1.58953545943841	-2.13565834203897
UID_040912	NUP133	HAP1	SM	-1.19100356168999	-1.58096195458564
UID_040913	NUP133	HAP1	SM	-2.22538679038553	-2.7157947829125
UID_040914	NUP133	HAP1	PM	-3.06086573104523	-3.36694892898318
UID_040915	NUP133	HAP1	SM	0.0639095690829597	-0.0185482066915702
UID_040916	NUP133	HAP1	SM	-1.48168784454649	-1.95226236405992
UID_040917	NUP133	HAP1	SM	-1.96544817114411	-2.38084644448281
UID_040918	NUP133	HAP1	SM	-2.38578329317289	-2.94227298510103
UID_040919	NUP133	HAP1	SM	-3.00538614934061	-3.33148891480754
UID_040920	NUP133	HAP1	SM	-0.170605003878325	-0.146717408196733
UID_040921	NUP133	HAP1	SM	-1.61164917787104	-2.51005556934553
UID_040922	NUP133	HAP1	SM	-2.13544112133623	-2.58109879997805
UID_040923	NUP133	HAP1	SM	-3.1592381057082	-2.75910499136824
UID_040924	NUP133	HAP1	SM	-3.09229841615486	-3.27190647478675
UID_040929	SNW1	HAP1	PM	-3.26736391634157	-2.9111312503421
UID_040930	SNW1	HAP1	SM	0.0340703449877419	0.0191131387796892
UID_040931	SNW1	HAP1	SM	-0.593329347312057	-1.28604972788263
UID_040932	SNW1	HAP1	SM	-2.10230703243443	-2.61154397628357
UID_040933	SNW1	HAP1	SM	-2.25397730058135	-2.6937254061092
UID_040934	SNW1	HAP1	SM	-3.19057230978968	-4.1444108933305
UID_040935	SNW1	HAP1	SM	-0.356999273143665	-0.820689799749027
UID_040936	SNW1	HAP1	SM	-0.703243326366053	-1.53895710631022
UID_040937	SNW1	HAP1	SM	-1.67837468508952	-2.39706398964847
UID_040938	SNW1	HAP1	SM	-3.03330407824575	-2.88431950897892
UID_040939	SNW1	HAP1	SM	-2.78868222365308	-3.35753588713326
UID_040940	SNW1	HAP1	PM	-3.06859443843914	-2.72045540561343
UID_040941	SNW1	HAP1	SM	-0.0258366953446906	0.00712558670119848
UID_040942	SNW1	HAP1	SM	-0.0346284373642753	0.0530169383016257
UID_040943	SNW1	HAP1	SM	-1.02912301950156	-1.42939161505475
UID_040944	SNW1	HAP1	SM	-2.4572859919601	-2.72754508090461
UID_040945	SNW1	HAP1	SM	-2.41661202920701	-2.8836201197245
UID_040946	SNW1	HAP1	SM	0.00319348352978231	-0.0887769443205888
UID_040947	SNW1	HAP1	SM	0.0621520566815304	-0.0825397488150275
UID_040948	SNW1	HAP1	SM	-0.328798052681739	-0.798416017256598
UID_040949	SNW1	HAP1	SM	-0.430186943590109	-1.00887294381547
UID_040950	SNW1	HAP1	SM	-2.63336444397529	-3.33322434985815
UID_040951	SNW1	HAP1	PM	-0.74509084377229	-1.35683724078172
UID_040952	SNW1	HAP1	SM	0.0418431525338247	-0.108418255259423
UID_040953	SNW1	HAP1	SM	-0.0422115920350655	-0.111828818398902
UID_040954	SNW1	HAP1	SM	-0.0067162917712976	-0.0627098712866275
UID_040955	SNW1	HAP1	SM	-0.0302225761653157	-0.267450078244993
UID_040956	SNW1	HAP1	SM	-0.17029619696027	-0.619634840728879
UID_040957	SNW1	HAP1	SM	0.0999730867832653	0.0476218389347876
UID_040958	SNW1	HAP1	SM	-0.0361731001134128	-0.210784194108253
UID_040959	SNW1	HAP1	SM	-0.208917469779074	-0.529403307087489
UID_040960	SNW1	HAP1	SM	-0.00689619045644425	0.0549270225606003
UID_040961	SNW1	HAP1	SM	-0.264969015100844	-0.573901209621685
UID_040962	SNW1	HAP1	PM	-2.88297981182469	-2.79455548475665
UID_040963	SNW1	HAP1	SM	-0.0384113420121029	-0.0158155707205031
UID_040964	SNW1	HAP1	SM	-1.8642877052509	-2.93797152492687
UID_040965	SNW1	HAP1	SM	-1.5985066702696	-2.22470448075296
UID_040966	SNW1	HAP1	SM	-3.34153891902169	-3.4033323931175
UID_040967	SNW1	HAP1	SM	-2.05656092589162	-2.48229764656201
UID_040968	SNW1	HAP1	SM	0.00642504707046851	-0.316462584432199
UID_040969	SNW1	HAP1	SM	-2.90919385529707	-3.05970793386945
UID_040970	SNW1	HAP1	SM	-2.83894992597589	-2.77792734367945
UID_040971	SNW1	HAP1	SM	-3.03228949566019	-3.05190851682467
UID_040972	SNW1	HAP1	SM	-3.07546961578659	-3.12609511817815
UID_040977	NDC80	HAP1	PM	-3.23218579241026	-3.48277327498603
UID_040978	NDC80	HAP1	SM	0.0683362215141569	0.0847955172820494
UID_040979	NDC80	HAP1	SM	-0.245184529241125	-0.23755898806166
UID_040980	NDC80	HAP1	SM	-0.623572461245238	-1.150661928433
UID_040981	NDC80	HAP1	SM	-0.879516464898937	-1.35067266819368
UID_040982	NDC80	HAP1	SM	-2.20670465815255	-2.66272805953013
UID_040983	NDC80	HAP1	SM	-0.052638596103801	0.14664932075468
UID_040984	NDC80	HAP1	SM	-0.0514961710171128	-0.0987340356658269
UID_040985	NDC80	HAP1	SM	-1.3420882034033	-1.75254064171855
UID_040986	NDC80	HAP1	SM	-1.3138129412448	-1.80934957620382
UID_040987	NDC80	HAP1	SM	-2.74560340431928	-3.32047506261116
UID_040988	NDC80	HAP1	PM	-3.92255229057376	-4.36272684224702
UID_040989	NDC80	HAP1	SM	0.223360088552833	0.333787324663219
UID_040990	NDC80	HAP1	SM	-0.109782098094323	-0.274225817083986
UID_040991	NDC80	HAP1	SM	-1.80955149764151	-2.65959638957708
UID_040992	NDC80	HAP1	SM	-1.68604569810359	-2.32596123044747
UID_040993	NDC80	HAP1	SM	-3.36362906464158	-3.8949028081373
UID_040994	NDC80	HAP1	SM	0.142674486896952	-0.0871045733002492
UID_040995	NDC80	HAP1	SM	-0.351801936763999	-0.565358928825885
UID_040996	NDC80	HAP1	SM	-0.750746128205074	-0.931761587287133
UID_040997	NDC80	HAP1	SM	-4.14767600661081	-4.3053434752178
UID_040998	NDC80	HAP1	SM	-3.8930413652477	-4.86165262435518
UID_040999	NDC80	HAP1	PM	-1.21707527021775	-1.84980298579212
UID_041000	NDC80	HAP1	SM	0.16651743736494	0.0784501762398711
UID_041001	NDC80	HAP1	SM	0.0250782813012316	-0.22991026697863
UID_041002	NDC80	HAP1	SM	-0.0042791038416335	-0.00357731879046542
UID_041003	NDC80	HAP1	SM	-0.200869266021404	-0.373229166218448
UID_041004	NDC80	HAP1	SM	-1.00715236361852	-1.41156089636632
UID_041005	NDC80	HAP1	SM	-0.0949109358230278	0.0800978278991346
UID_041006	NDC80	HAP1	SM	0.126547438515285	-0.0466628955054785
UID_041007	NDC80	HAP1	SM	-0.268485050893309	-0.145676508520512
UID_041008	NDC80	HAP1	SM	-0.16809484006166	-0.268634573156316
UID_041009	NDC80	HAP1	SM	-0.772509133491773	-1.41928513303873
UID_041010	NDC80	HAP1	PM	-0.167564606108137	-0.224365870154007
UID_041011	NDC80	HAP1	SM	-0.154747803937844	-0.0185193448955007
UID_041012	NDC80	HAP1	SM	0.229629415834825	0.205692399551463
UID_041013	NDC80	HAP1	SM	0.227319889801114	0.265535980222765
UID_041014	NDC80	HAP1	SM	0.0573998127171792	-0.0365235788514377
